scene,subset,view_idx,frame_id,step_i,abs_rel,rmse,mae,delta1,geom_l2,rot_err_deg,trans_err_deg,hidden_delta_1step,hidden_delta_2step,depth_delta,abs_rel_16,future_gain,oracle_k_star_1pct,oracle_k_star_2pct,oracle_k_star_5pct,oracle_k_star_10pct,safe_to_halt_1pct,safe_to_halt_2pct,safe_to_halt_5pct,safe_to_halt_10pct
scan9,subset_middle,1,0,9,0.03042798675596714,28.752593994140625,19.844615936279297,0.999920129776001,633.3377685546875,0.0,0.0,0.07305174320936203,0.14212292432785034,0.006729879416525364,0.008517464622855186,0.021910522133111954,16,16,16,15,0,0,0,0
scan9,subset_middle,2,1,9,0.028456734493374825,27.865524291992188,18.956256866455078,0.9992701411247253,643.71142578125,0.0,1.1472244262695312,0.07059634476900101,0.13728034496307373,0.006706214044243097,0.008016612380743027,0.020440122112631798,16,16,16,15,0,0,0,0
scan9,subset_middle,3,2,9,0.026474880054593086,26.299013137817383,17.738460540771484,0.9998483657836914,639.8218994140625,0.0,4.305661201477051,0.07118025422096252,0.1378476619720459,0.006468580104410648,0.007165900897234678,0.019308979157358408,16,16,16,15,0,0,0,0
scan9,subset_middle,4,3,9,0.025999873876571655,26.753591537475586,17.241239547729492,1.0,639.6526489257812,0.0,4.173214912414551,0.07203511893749237,0.140170156955719,0.006167285144329071,0.007297448348253965,0.01870242552831769,16,16,16,15,0,0,0,0
scan9,subset_middle,5,4,9,0.026896508410573006,30.54486656188965,17.365251541137695,0.998336672782898,623.851806640625,0.0,4.739665985107422,0.0774754136800766,0.15263715386390686,0.007672091014683247,0.009042100980877876,0.01785440742969513,16,16,15,15,0,0,0,0
scan9,subset_middle,0,24,10,0.017365233972668648,16.215137481689453,11.32715892791748,0.9999298453330994,653.9717407226562,0.0,0.0,0.06567858904600143,0.12810097634792328,0.018911175429821014,0.0064375391229987144,0.010927694849669933,16,16,16,15,0,0,0,0
scan9,subset_middle,1,0,10,0.02460521273314953,23.383581161499023,15.993693351745605,0.9999400973320007,633.3261108398438,0.0,2.9520082473754883,0.06995420157909393,0.1359492838382721,0.009542198851704597,0.008517464622855186,0.016087748110294342,16,16,16,15,0,0,0,0
scan9,subset_middle,2,1,10,0.02358870767056942,23.39129638671875,15.664861679077148,0.9993464946746826,643.6991577148438,0.0,3.9602723121643066,0.06806383281946182,0.1324198991060257,0.00852336548268795,0.008016612380743027,0.015572095289826393,16,16,16,15,0,0,0,0
scan9,subset_middle,3,2,10,0.021941643208265305,21.993072509765625,14.676825523376465,0.9998573064804077,639.8092651367188,0.0,0.0,0.06812628358602524,0.13263699412345886,0.007844227366149426,0.007165900897234678,0.014775742311030626,16,16,16,15,0,0,0,0
scan9,subset_middle,4,3,10,0.021239105612039566,21.927762985229492,14.061938285827637,1.0,639.6417236328125,0.0,0.0,0.06913793832063675,0.13427428901195526,0.009233376011252403,0.007297448348253965,0.0139416572637856,16,16,16,15,0,0,0,0
scan9,subset_middle,5,4,10,0.02147083915770054,25.251554489135742,13.864632606506348,0.9984021782875061,623.83984375,0.0,0.0,0.07302860170602798,0.1421971619129181,0.011146358214318752,0.009042100980877876,0.012428738176822662,16,16,15,15,0,0,0,0
scan9,subset_middle,0,24,11,0.014308787882328033,14.059337615966797,9.333502769470215,0.9999298453330994,653.9609375,0.0,0.0,0.06383422017097473,0.12490390241146088,0.01849684864282608,0.0064375391229987144,0.007871248759329319,16,16,16,15,0,0,0,0
scan9,subset_middle,1,0,11,0.019061237573623657,18.533859252929688,12.323509216308594,0.9999700784683228,633.3162231445312,0.0,3.2885477542877197,0.0670919194817543,0.1313142329454422,0.009616333991289139,0.008517464622855186,0.01054377295076847,16,16,16,15,0,0,0,0
scan9,subset_middle,2,1,11,0.018517008051276207,19.0512638092041,12.238235473632812,0.9994738101959229,643.6890258789062,0.0,4.407045364379883,0.06590070575475693,0.12868732213974,0.008230682462453842,0.008016612380743027,0.01050039567053318,16,16,16,15,0,0,0,0
scan9,subset_middle,3,2,11,0.017160098999738693,17.648677825927734,11.424129486083984,0.9998840689659119,639.7985229492188,0.0,0.0,0.06566396355628967,0.12835107743740082,0.007552896626293659,0.007165900897234678,0.009994198102504015,16,16,16,15,0,0,0,0
scan9,subset_middle,4,3,11,0.016380375251173973,17.096149444580078,10.787056922912598,1.0,639.6322021484375,0.0,0.0,0.06695649027824402,0.13058647513389587,0.008661255240440369,0.007297448348253965,0.009082926902920008,16,16,16,15,0,0,0,0
scan9,subset_middle,5,4,11,0.017036376520991325,20.7772216796875,10.963736534118652,0.9984283447265625,623.829833984375,0.0,0.0,0.06962444633245468,0.1361987441778183,0.010045722126960754,0.009042100980877876,0.007994275540113449,16,16,15,15,0,0,0,0
scan9,subset_middle,0,24,12,0.011583002284169197,12.337600708007812,7.564921855926514,0.9999018311500549,653.9542236328125,0.0,0.0,0.06339185684919357,0.12295857071876526,0.015523417852818966,0.0064375391229987144,0.005145463161170483,16,16,16,15,0,0,0,0
scan9,subset_middle,1,0,12,0.014619422145187855,14.935660362243652,9.398531913757324,0.9999700784683228,633.3101806640625,0.0,3.054091453552246,0.06652093678712845,0.1287064105272293,0.008024093694984913,0.008517464622855186,0.006101957522332668,16,16,16,15,0,0,0,0
scan9,subset_middle,2,1,12,0.014222392812371254,15.625730514526367,9.35280990600586,0.9995671510696411,643.6831665039062,0.0,4.802690029144287,0.06579600274562836,0.12693743407726288,0.006843762472271919,0.008016612380743027,0.006205780431628227,16,16,16,15,0,0,0,0
scan9,subset_middle,3,2,12,0.01319933868944645,14.346068382263184,8.728081703186035,0.9998840689659119,639.7919311523438,0.0,0.0,0.06552118808031082,0.1263883113861084,0.006394270341843367,0.007165900897234678,0.006033437792211771,16,16,16,15,0,0,0,0
scan9,subset_middle,4,3,12,0.012589464895427227,13.522187232971191,8.217999458312988,1.0,639.6264038085938,0.0,3.6063032150268555,0.06666313856840134,0.12853126227855682,0.007132560946047306,0.007297448348253965,0.005292016547173262,16,16,16,15,0,0,0,0
scan9,subset_middle,5,4,12,0.013605526648461819,17.354021072387695,8.68479061126709,0.9984414577484131,623.82373046875,0.0,0.0,0.06865998357534409,0.13267643749713898,0.008036787621676922,0.009042100980877876,0.004563425667583942,16,16,15,15,0,0,0,0
scan9,subset_middle,0,24,13,0.009347627870738506,11.011363983154297,6.111507415771484,0.9998597502708435,653.9484252929688,0.0,0.0,0.06127273663878441,0.12076840549707413,0.012662230990827084,0.0064375391229987144,0.002910088747739792,16,16,16,15,0,0,0,0
scan9,subset_middle,1,0,13,0.011729341000318527,12.774529457092285,7.497262477874756,0.9999900460243225,633.3048706054688,0.0,1.4753843545913696,0.06454789638519287,0.1266661435365677,0.005867380183190107,0.008517464622855186,0.0032118763774633408,16,16,16,15,0,0,0,0
scan9,subset_middle,2,1,13,0.011261938139796257,13.394318580627441,7.3534064292907715,0.9996350407600403,643.6783447265625,0.0,0.0,0.06415089964866638,0.12563136219978333,0.005159094464033842,0.008016612380743027,0.0032453257590532303,16,16,16,15,0,0,0,0
scan9,subset_middle,3,2,13,0.010355265811085701,12.161957740783691,6.792786598205566,0.9998929500579834,639.7868041992188,0.0,0.0,0.06384250521659851,0.1249770075082779,0.0048435949720442295,0.007165900897234678,0.0031893649138510227,16,16,16,15,0,0,0,0
scan9,subset_middle,4,3,13,0.010063974186778069,11.329590797424316,6.50693941116333,1.0,639.6217041015625,0.0,3.5074942111968994,0.06472267210483551,0.12676501274108887,0.005081215873360634,0.007297448348253965,0.002766525838524103,16,16,16,15,0,0,0,0
scan9,subset_middle,5,4,13,0.011416226625442505,15.265813827514648,7.213538646697998,0.9985069036483765,623.81884765625,0.0,4.135122299194336,0.06627103686332703,0.1299123466014862,0.005335358902812004,0.009042100980877876,0.0023741256445646286,16,16,15,15,0,0,0,0
scan9,subset_middle,0,24,14,0.007866485975682735,10.163084030151367,5.142566680908203,0.99985271692276,653.943115234375,0.0,0.0,0.06211550906300545,0.1196950152516365,0.010599943809211254,0.0064375391229987144,0.001428946852684021,16,16,16,15,0,0,0,0
scan9,subset_middle,1,0,14,0.009940508753061295,11.512141227722168,6.323970794677734,1.0,633.300048828125,0.0,0.0,0.06566058099269867,0.12613162398338318,0.004694202449172735,0.008517464622855186,0.001423044130206108,16,16,16,15,0,0,0,0
scan9,subset_middle,2,1,14,0.00943614263087511,12.059322357177734,6.119568347930908,0.9997283816337585,643.6737060546875,0.0,2.8940117359161377,0.065486840903759,0.12561169266700745,0.004104010295122862,0.008016612380743027,0.001419530250132084,16,16,16,15,0,0,0,0
scan9,subset_middle,3,2,14,0.00856319721788168,10.875774383544922,5.567173480987549,0.9998929500579834,639.7821044921875,0.0,1.996942162513733,0.0652255117893219,0.12502546608448029,0.004024192690849304,0.007165900897234678,0.0013972963206470013,16,16,16,15,0,0,0,0
scan9,subset_middle,4,3,14,0.008529240265488625,10.092548370361328,5.459391117095947,1.0,639.61767578125,0.0,0.0,0.06585446000099182,0.126340851187706,0.003873850218951702,0.007297448348253965,0.0012317919172346592,16,16,16,15,0,0,0,0
scan9,subset_middle,5,4,14,0.010099195875227451,13.930938720703125,6.315677642822266,0.9985331296920776,623.8146362304688,0.0,1.8367493152618408,0.06706693023443222,0.12874138355255127,0.0035689203068614006,0.009042100980877876,0.001057094894349575,16,16,15,15,0,0,0,0
scan9,subset_middle,0,24,15,0.006934802979230881,9.714728355407715,4.529871463775635,0.999838650226593,653.9378051757812,0.0,0.0,0.06399784982204437,0.12241847068071365,0.008469688706099987,0.0064375391229987144,0.0004972638562321663,16,16,16,15,0,0,0,1
scan9,subset_middle,1,0,15,0.009009110741317272,10.872257232666016,5.70849084854126,1.0,633.29541015625,0.0,3.7894093990325928,0.06740202754735947,0.1289450079202652,0.003552380483597517,0.008517464622855186,0.0004916461184620857,16,16,16,15,0,0,0,1
scan9,subset_middle,2,1,15,0.008497386239469051,11.384984970092773,5.482275485992432,0.9998387098312378,643.6693115234375,0.0,0.0,0.06734365224838257,0.12873540818691254,0.002714295405894518,0.008016612380743027,0.00048077385872602463,16,16,16,15,0,0,0,1
scan9,subset_middle,3,2,15,0.007643125485628843,10.21497917175293,4.937175273895264,0.9999107718467712,639.7775268554688,0.0,4.271042823791504,0.06711561232805252,0.1282547563314438,0.00288541242480278,0.007165900897234678,0.00047722458839416504,16,16,16,15,0,0,0,1
scan9,subset_middle,4,3,15,0.0077136363834142685,9.431461334228516,4.899454116821289,1.0,639.6135864257812,0.0,1.67339289188385,0.0674627274274826,0.12912636995315552,0.002761421725153923,0.007297448348253965,0.0004161880351603031,16,16,16,15,0,0,0,1
scan9,subset_middle,5,4,15,0.009393270127475262,13.229363441467285,5.83344030380249,0.998559296131134,623.8108520507812,0.0,3.5205323696136475,0.06835543364286423,0.13098376989364624,0.0023838630877435207,0.009042100980877876,0.0003511691465973854,16,16,15,15,0,0,1,1
scan9,subset_middle,0,24,16,0.0064375391229987144,9.535917282104492,4.200503826141357,0.9998176097869873,653.93212890625,0.0,0.0,0.065444216132164,0.12543238699436188,0.008148069493472576,0.0064375391229987144,0.0,16,16,16,15,1,1,1,1
scan9,subset_middle,1,0,16,0.008517464622855186,10.505579948425293,5.381802082061768,1.0,633.2905883789062,0.0,2.1660921573638916,0.06804914772510529,0.1310921013355255,0.003126083640381694,0.008517464622855186,0.0,16,16,16,15,1,1,1,1
scan9,subset_middle,2,1,16,0.008016612380743027,11.038130760192871,5.155209064483643,0.999949038028717,643.6646118164062,0.0,3.4522998332977295,0.06817640364170074,0.13116760551929474,0.0022314328234642744,0.008016612380743027,0.0,16,16,16,15,1,1,1,1
scan9,subset_middle,3,2,16,0.007165900897234678,9.90674114227295,4.60990571975708,0.9999018907546997,639.7727661132812,0.0,2.5842199325561523,0.06808620691299438,0.13083498179912567,0.0026246283669024706,0.007165900897234678,0.0,16,16,16,15,1,1,1,1
scan9,subset_middle,4,3,16,0.007297448348253965,9.050064086914062,4.607132911682129,1.0,639.609375,0.0,0.0,0.06817730516195297,0.13123811781406403,0.0026647052727639675,0.007297448348253965,0.0,16,16,16,15,1,1,1,1
scan9,subset_middle,5,4,16,0.009042100980877876,12.825010299682617,5.5892534255981445,0.9985855221748352,623.806884765625,0.0,0.0,0.06847555190324783,0.13231517374515533,0.002035523997619748,0.009042100980877876,0.0,16,16,15,15,1,1,1,1
scan9,subset_uniform,0,0,8,0.03305483236908913,29.4492130279541,21.18607521057129,1.0,633.410400390625,0.12508152425289154,0.0,0.07753361761569977,0.15099023282527924,0.0,0.00868688989430666,0.024367942474782467,16,16,15,14,0,0,0,0
scan9,subset_uniform,1,8,8,0.024066079407930374,22.616680145263672,15.861319541931152,0.9991921782493591,646.8911743164062,0.0,0.0,0.08105821907520294,0.1590394824743271,0.0,0.006972805131226778,0.017093274276703596,16,16,15,14,0,0,0,0
scan9,subset_uniform,2,16,8,0.021022407338023186,19.402265548706055,13.645674705505371,0.9996659755706787,649.1741943359375,0.12508152425289154,0.0,0.08534285426139832,0.1670534610748291,0.0,0.0064910766668617725,0.014531330671161413,16,15,15,14,0,0,0,0
scan9,subset_uniform,3,24,8,0.017015770077705383,17.0031681060791,11.131470680236816,0.9999439120292664,654.0118408203125,0.0,5.120898723602295,0.08322224020957947,0.16526411473751068,0.0,0.006245010532438755,0.010770759545266628,16,16,15,15,0,0,0,0
scan9,subset_uniform,4,32,8,0.01163091417402029,13.845849990844727,7.497625350952148,0.9997795820236206,649.113525390625,0.0,6.341957092285156,0.08522699773311615,0.16890829801559448,0.0,0.0059392573311924934,0.005691656842827797,16,16,15,14,0,0,0,0
scan9,subset_uniform,5,40,8,0.02323697879910469,17.513755798339844,13.911334991455078,0.9998770952224731,657.2833862304688,0.0,3.9707412719726562,0.09175897389650345,0.18333327770233154,0.0,0.005553250201046467,0.017683728598058224,16,15,14,14,0,0,0,0
scan9,subset_uniform,0,0,9,0.026881709694862366,24.709104537963867,17.24114418029785,1.0,633.3973999023438,0.0,0.0,0.07261776924133301,0.14032234251499176,0.008267726749181747,0.00868688989430666,0.018194819800555706,16,16,15,14,0,0,0,0
scan9,subset_uniform,1,8,9,0.020804718136787415,20.290407180786133,13.741694450378418,0.9992313981056213,646.8795166015625,0.0,2.6867141723632812,0.07464278489351273,0.14492596685886383,0.008632934652268887,0.006972805131226778,0.013831913005560637,16,16,15,14,0,0,0,0
scan9,subset_uniform,2,16,9,0.01791423000395298,17.83157730102539,11.685611724853516,0.9996170997619629,649.1614990234375,0.0,2.976837635040283,0.07742524892091751,0.15117396414279938,0.011662300676107407,0.0064910766668617725,0.011423153337091208,16,15,15,14,0,0,0,0
scan9,subset_uniform,3,24,9,0.015123943798244,15.648521423339844,9.893332481384277,0.9999368786811829,653.998291015625,0.0,0.0,0.07744156569242477,0.14961084723472595,0.012534638866782188,0.006245010532438755,0.008878933265805244,16,16,15,15,0,0,0,0
scan9,subset_uniform,4,32,9,0.011206883005797863,12.819607734680176,7.203712463378906,0.9998824596405029,649.10107421875,0.0,5.644516468048096,0.07778491079807281,0.15235690772533417,0.022876832634210587,0.0059392573311924934,0.00526762567460537,16,16,15,14,0,0,0,0
scan9,subset_uniform,5,40,9,0.018443042412400246,14.714475631713867,11.027966499328613,1.0,657.2734985351562,0.0,3.611837387084961,0.08372892439365387,0.1646883636713028,0.022317348048090935,0.005553250201046467,0.012889792211353779,16,15,14,14,0,0,0,0
scan9,subset_uniform,0,0,10,0.020684195682406425,19.87661361694336,13.24669075012207,1.0,633.3849487304688,0.0,0.0,0.06841084361076355,0.13375224173069,0.009430470876395702,0.00868688989430666,0.011997305788099766,16,16,15,14,0,0,0,0
scan9,subset_uniform,1,8,10,0.016965506598353386,17.31326675415039,11.204315185546875,0.999349057674408,646.8685913085938,0.0,1.7376500368118286,0.07024285942316055,0.13720764219760895,0.007827796041965485,0.006972805131226778,0.009992701467126608,16,16,15,14,0,0,0,0
scan9,subset_uniform,2,16,10,0.01472354494035244,15.849189758300781,9.635876655578613,0.9995844960212708,649.1506958007812,0.0,3.669278383255005,0.07185739278793335,0.1412038952112198,0.009226801805198193,0.0064910766668617725,0.008232468273490667,16,15,15,14,0,0,0,0
scan9,subset_uniform,3,24,10,0.01326053123921156,14.463786125183105,8.674205780029297,0.9999368786811829,653.9868774414062,0.0,3.3235459327697754,0.07145905494689941,0.141179159283638,0.015570194460451603,0.006245010532438755,0.007015520706772804,16,16,15,15,0,0,0,0
scan9,subset_uniform,4,32,10,0.010510011576116085,11.874800682067871,6.7443413734436035,1.0,649.0900268554688,0.0,0.0,0.07219507545232773,0.14232538640499115,0.027790499851107597,0.0059392573311924934,0.004570754244923592,16,16,15,14,0,0,0,0
scan9,subset_uniform,5,40,10,0.01295632217079401,11.825942039489746,7.804667949676514,1.0,657.2611083984375,0.0,4.2953691482543945,0.07758786529302597,0.15285681188106537,0.027766697108745575,0.005553250201046467,0.007403071969747543,16,15,14,14,0,0,0,0
scan9,subset_uniform,0,0,11,0.01563762128353119,15.803473472595215,9.952337265014648,1.0,633.3768920898438,0.0,0.0,0.06491190195083618,0.12778186798095703,0.008846160024404526,0.00868688989430666,0.006950731389224529,16,16,15,14,0,0,0,0
scan9,subset_uniform,1,8,11,0.013288530521094799,14.482943534851074,8.75019359588623,0.9994117617607117,646.8616943359375,0.0,0.0,0.06666749715805054,0.1309591829776764,0.006963853724300861,0.006972805131226778,0.006315725389868021,16,16,15,14,0,0,0,0
scan9,subset_uniform,2,16,11,0.011575785465538502,13.716883659362793,7.578282833099365,0.9995356202125549,649.1441650390625,0.0,1.441707968711853,0.06833144277334213,0.1336342692375183,0.008669755421578884,0.0064910766668617725,0.005084708798676729,16,15,15,14,0,0,0,0
scan9,subset_uniform,3,24,11,0.011037851683795452,13.020712852478027,7.2161760330200195,0.9999228715896606,653.97998046875,0.0,1.4875370264053345,0.06778665632009506,0.13348627090454102,0.014071173965930939,0.006245010532438755,0.004792841151356697,16,16,15,15,0,0,0,0
scan9,subset_uniform,4,32,11,0.009299635887145996,10.795084953308105,5.963858604431152,1.0,649.082275390625,0.0,3.8503599166870117,0.0686269998550415,0.13493898510932922,0.01869778335094452,0.0059392573311924934,0.0033603785559535027,16,16,15,14,0,0,0,0
scan9,subset_uniform,5,40,11,0.008974766358733177,9.91926097869873,5.4764227867126465,1.0,657.2503051757812,0.0,4.469534397125244,0.07292419672012329,0.14364615082740784,0.013604013249278069,0.005553250201046467,0.0034215161576867104,16,15,14,14,0,0,0,0
scan9,subset_uniform,0,0,12,0.012205168604850769,13.125344276428223,7.7042236328125,1.0,633.3720092773438,0.0,0.0,0.06387980282306671,0.12416353821754456,0.007329319603741169,0.00868688989430666,0.0035182787105441093,16,16,15,14,0,0,0,0
scan9,subset_uniform,1,8,12,0.010424135252833366,12.427291870117188,6.838152885437012,0.9995294213294983,646.8582153320312,0.0,0.0,0.06577765196561813,0.12759879231452942,0.006040757521986961,0.006972805131226778,0.0034513301216065884,16,16,15,14,0,0,0,0
scan9,subset_uniform,2,16,12,0.009169104509055614,12.014469146728516,5.988834381103516,0.9995437860488892,649.140869140625,0.0,0.0,0.06722352653741837,0.1299930065870285,0.008432680740952492,0.0064910766668617725,0.002678027842193842,16,15,15,14,0,0,0,0
scan9,subset_uniform,3,24,12,0.009163806214928627,11.830262184143066,5.992415904998779,0.9998737573623657,653.9772338867188,0.0,0.0,0.06688077747821808,0.1297948807477951,0.012722877785563469,0.006245010532438755,0.002918795682489872,16,16,15,15,0,0,0,0
scan9,subset_uniform,4,32,12,0.008140670135617256,9.94487476348877,5.221286296844482,1.0,649.0787963867188,0.0,0.0,0.06787872314453125,0.13144512474536896,0.01125949528068304,0.0059392573311924934,0.0022014128044247627,16,16,15,14,0,0,0,0
scan9,subset_uniform,5,40,12,0.00711870240047574,9.009685516357422,4.362570285797119,1.0,657.2495727539062,0.0,4.078903675079346,0.07108873128890991,0.13844773173332214,0.014077736996114254,0.005553250201046467,0.0015654521994292736,16,15,14,14,0,0,0,0
scan9,subset_uniform,0,0,13,0.010396142490208149,11.847968101501465,6.537496089935303,1.0,633.3671875,0.0,0.0,0.06070506200194359,0.12063273042440414,0.004642774350941181,0.00868688989430666,0.0017092525959014893,16,16,15,14,0,0,0,0
scan9,subset_uniform,1,8,13,0.008641657419502735,11.306447982788086,5.642630577087402,0.9995843172073364,646.8544311523438,0.0,4.176591873168945,0.06282126903533936,0.12436360120773315,0.004414192866533995,0.006972805131226778,0.001668852288275957,16,16,15,14,0,0,0,0
scan9,subset_uniform,2,16,13,0.007719078566879034,11.186802864074707,5.023483753204346,0.9995356202125549,649.1376953125,0.0,3.203324317932129,0.06450628489255905,0.12702666223049164,0.006224537268280983,0.0064910766668617725,0.0012280019000172615,16,15,15,14,0,0,0,0
scan9,subset_uniform,3,24,13,0.00777792651206255,11.032109260559082,5.086867809295654,0.9998597502708435,653.9744873046875,0.0,0.0,0.06440997868776321,0.12704986333847046,0.009779224172234535,0.006245010532438755,0.0015329159796237946,16,16,15,15,0,0,0,0
scan9,subset_uniform,4,32,13,0.0071684070862829685,9.354460716247559,4.601012706756592,1.0,649.0753173828125,0.0,3.651089668273926,0.06573762744665146,0.12909403443336487,0.007739267311990261,0.0059392573311924934,0.001229149755090475,16,16,15,14,0,0,0,0
scan9,subset_uniform,5,40,13,0.006220252253115177,8.534152030944824,3.8232858180999756,1.0,657.244140625,0.0,3.4138617515563965,0.06851933896541595,0.13482938706874847,0.011801676824688911,0.005553250201046467,0.0006670020520687103,16,15,14,14,0,0,0,0
scan9,subset_uniform,0,0,14,0.009412539191544056,11.195011138916016,5.903721809387207,1.0,633.3617553710938,0.0,0.0,0.06083197146654129,0.11796874552965164,0.0038239045534282923,0.00868688989430666,0.0007256492972373962,16,16,15,14,0,0,0,1
scan9,subset_uniform,1,8,14,0.007622078992426395,10.736590385437012,4.9517822265625,0.9995764493942261,646.8500366210938,0.0,2.2483792304992676,0.06318990886211395,0.12216232717037201,0.003556842915713787,0.006972805131226778,0.0006492738611996174,16,16,15,14,0,0,0,1
scan9,subset_uniform,2,16,14,0.006943905260413885,10.586760520935059,4.496160984039307,0.9995356202125549,649.1337890625,0.0,1.8716850280761719,0.0646931454539299,0.125026673078537,0.004930239636451006,0.0064910766668617725,0.0004528285935521126,16,15,15,14,0,0,0,1
scan9,subset_uniform,3,24,14,0.006902341730892658,10.487665176391602,4.512749195098877,0.99985271692276,653.970947265625,0.0,0.0,0.06473691761493683,0.12518097460269928,0.00818654801696539,0.006245010532438755,0.0006573311984539032,16,16,15,15,0,0,0,0
scan9,subset_uniform,4,32,14,0.006472372449934483,8.86841869354248,4.1563568115234375,1.0,649.0717163085938,0.0,3.0627963542938232,0.06603848189115524,0.12758928537368774,0.006690080277621746,0.0059392573311924934,0.0005331151187419891,16,16,15,14,0,0,0,1
scan9,subset_uniform,5,40,14,0.005808051209896803,8.244752883911133,3.5716137886047363,1.0,657.2416381835938,0.0,0.0,0.06837460398674011,0.13249213993549347,0.01218486949801445,0.005553250201046467,0.0002548010088503361,16,15,14,14,0,0,1,1
scan9,subset_uniform,0,0,15,0.00889956671744585,10.871349334716797,5.562961101531982,1.0,633.3557739257812,0.0,0.0,0.06242173910140991,0.11970905214548111,0.003401857567951083,0.00868688989430666,0.00021267682313919067,16,16,15,14,0,0,1,1
scan9,subset_uniform,1,8,15,0.007160136476159096,10.445868492126465,4.632920742034912,0.9995999932289124,646.8446655273438,0.0,0.0,0.06456317007541656,0.12394428253173828,0.0028736076783388853,0.006972805131226778,0.00018733134493231773,16,16,15,14,0,0,1,1
scan9,subset_uniform,2,16,15,0.0066115474328398705,10.329071998596191,4.262209892272949,0.9995356202125549,649.1293334960938,0.0,3.3736519813537598,0.0658930167555809,0.126517653465271,0.003730535041540861,0.0064910766668617725,0.00012047076597809792,16,15,15,14,0,1,1,1
scan9,subset_uniform,3,24,15,0.006452718283981085,10.235557556152344,4.2143473625183105,0.99985271692276,653.96630859375,0.0,2.5035839080810547,0.06615543365478516,0.1269405484199524,0.00713377958163619,0.006245010532438755,0.0002077077515423298,16,16,15,15,0,0,1,1
scan9,subset_uniform,4,32,15,0.0061036706902086735,8.552140235900879,3.9198546409606934,1.0,649.0671997070312,0.0,0.0,0.06737956404685974,0.12928694486618042,0.0068299975246191025,0.0059392573311924934,0.00016441335901618004,16,16,15,14,0,0,1,1
scan9,subset_uniform,5,40,15,0.005611225962638855,8.048295021057129,3.4528985023498535,1.0,657.237548828125,0.0,2.3528506755828857,0.06882727891206741,0.1328919231891632,0.010522694326937199,0.005553250201046467,5.797576159238815e-05,16,15,14,14,0,1,1,1
scan9,subset_uniform,0,0,16,0.00868688989430666,10.74161148071289,5.426607608795166,1.0,633.349365234375,0.0,0.0,0.06401818245649338,0.1226428970694542,0.003271979745477438,0.00868688989430666,0.0,16,16,15,14,1,1,1,1
scan9,subset_uniform,1,8,16,0.006972805131226778,10.359121322631836,4.49806547164917,0.999631404876709,646.8385009765625,0.0,0.0,0.06580281257629395,0.12630149722099304,0.002891660900786519,0.006972805131226778,0.0,16,16,15,14,1,1,1,1
scan9,subset_uniform,2,16,16,0.0064910766668617725,10.047806739807129,4.1680474281311035,0.9995437860488892,649.1236572265625,0.0,0.0,0.06668167561292648,0.1283513754606247,0.002863804344087839,0.0064910766668617725,0.0,16,15,15,14,1,1,1,1
scan9,subset_uniform,3,24,16,0.006245010532438755,10.179381370544434,4.074742794036865,0.9998456835746765,653.9602661132812,0.0,0.0,0.0667387992143631,0.12869152426719666,0.006581717636436224,0.006245010532438755,0.0,16,16,15,15,1,1,1,1
scan9,subset_uniform,4,32,16,0.0059392573311924934,8.383407592773438,3.8146634101867676,1.0,649.0614624023438,0.0,0.0,0.06779097765684128,0.13081641495227814,0.0072134328074753284,0.0059392573311924934,0.0,16,16,15,14,1,1,1,1
scan9,subset_uniform,5,40,16,0.005553250201046467,7.889715671539307,3.4185798168182373,1.0,657.2301025390625,0.0,0.0,0.06858019530773163,0.1329483538866043,0.008869845420122147,0.005553250201046467,0.0,16,15,14,14,1,1,1,1
scan10,subset_middle,0,24,8,0.009656990878283978,9.143174171447754,6.878093242645264,1.0,655.6434326171875,0.0,0.0,0.11225302517414093,0.21954457461833954,0.0,0.0038403773214668036,0.005816613556817174,15,15,14,14,0,0,0,0
scan10,subset_middle,1,0,8,0.010675689205527306,13.11195182800293,7.079922676086426,0.9989439845085144,627.3059692382812,0.0,3.1693472862243652,0.13425250351428986,0.253813236951828,0.0,0.004204561002552509,0.006471128202974796,15,14,14,14,0,0,0,0
scan10,subset_middle,2,1,8,0.009813785552978516,11.361065864562988,6.7443342208862305,1.0,630.7412719726562,0.0,2.2004261016845703,0.13069599866867065,0.24927963316440582,0.0,0.004530621226876974,0.0052831643261015415,14,14,13,12,0,0,0,0
scan10,subset_middle,3,2,8,0.008142960257828236,9.416303634643555,5.57851505279541,1.0,635.3385009765625,0.0,0.0,0.12933996319770813,0.2441824972629547,0.0,0.004848916083574295,0.0032940441742539406,14,13,12,12,0,0,0,0
scan10,subset_middle,4,3,8,0.010496831499040127,11.749107360839844,6.846645355224609,0.9995182156562805,644.523681640625,0.0,4.340590953826904,0.14894278347492218,0.26990067958831787,0.0,0.00398319261148572,0.006513638887554407,16,16,16,14,0,0,0,0
scan10,subset_middle,5,4,8,0.00864000990986824,9.331076622009277,5.525804042816162,1.0,640.108154296875,0.0,0.0,0.1480579674243927,0.27694088220596313,0.0,0.0032756798900663853,0.005364330019801855,16,16,16,13,0,0,0,0
scan10,subset_middle,0,24,9,0.007883257232606411,7.61632776260376,5.644543170928955,1.0,655.6134643554688,0.0,0.0,0.09645745903253555,0.18735286593437195,0.020743055269122124,0.0038403773214668036,0.004042879911139607,15,15,14,14,0,0,0,0
